page_id,file_id,file_name,file_number,legal_xlm_roberta-0b561,legal_swiss_roberta-0b561,bloomz-7b1,legal_xlm_longformer-0b279,swiss_bert-0b110,mt0-13b,xlm_swiss_bert-0b110
879caeab-fdee-4601-b037-e974d8e7bc46,1073942,CH_BGer_005_5A-379-2021_2022-02-21,5A_379/2021,,,  Erst,,,,
0d021c0b-6aff-4293-8e21-a588765af960,1026092,CH_BGer_005_5A-186-2019_2019-03-15,5A_186/2019,,,,,,, Banca
0d021c0b-6aff-4293-8e21-a588765af960,1026092,CH_BGer_005_5A-186-2019_2019-03-15,5A_186/2019,,,,,,, Banca
6eca23f4-99e1-488d-8b59-7b705443d9ff,1069796,CH_BGer_002_2C-467-2021_2021-06-15,2C_467/2021,,,  mask,,,,
024ca1ac-0b39-44de-877d-ed3a55933fcd,950943,CH_BGer_004_4A-619-2018_2019-10-07,4A_619/2018,,,,,,, von B
024ca1ac-0b39-44de-877d-ed3a55933fcd,950943,CH_BGer_004_4A-619-2018_2019-10-07,4A_619/2018,,,,,,, von B
44517f10-a123-4d3b-9f5f-e40c8ab09b9f,1093098,CH_BGer_001_1C-34-2020_2020-02-03,1C_34/2020,,,,,,, Roche
32a402a7-e523-4c99-a406-61fad6de593c,1004282,CH_BGer_008_8C-37-2020_2020-09-07,8C_37/2020,,,  Paul,,,,
780e38d6-8742-44a6-8c3f-96bb8b025502,965704,CH_BGer_001_1B-547-2019_2020-08-05,1B_547/2019,,,  Kern,,,,
77f9e448-f4bf-4410-b567-fbbdbef9d185,1086020,CH_BGer_011_6B-271-2020_2020-09-03,6B_271/2020,,,  matz,,,,
32a402a7-e523-4c99-a406-61fad6de593c,1004282,CH_BGer_008_8C-37-2020_2020-09-07,8C_37/2020,,,  Paul,,,,
23654dc8-a02f-4bc4-b1ef-c5585d27c476,1042925,CH_BGer_002_2C-43-2021_2021-02-05,2C_43/2021,,,,, Roche,,
32a402a7-e523-4c99-a406-61fad6de593c,1004282,CH_BGer_008_8C-37-2020_2020-09-07,8C_37/2020,,,  Paul,,,,
32a402a7-e523-4c99-a406-61fad6de593c,1004282,CH_BGer_008_8C-37-2020_2020-09-07,8C_37/2020,,,  Paul,,,,
2d71c517-a8c5-4f6b-aed0-09b1c4028a16,989051,CH_BGer_001_1C-126-2020_2021-02-15,1C_126/2020,,,,,,, Swiss
2d71c517-a8c5-4f6b-aed0-09b1c4028a16,989051,CH_BGer_001_1C-126-2020_2021-02-15,1C_126/2020,,,,,,, Swiss
04b1c774-cc7c-4afc-82c1-4fea8793dee9,971530,CH_BGer_005_5A-302-2022_2022-05-10,5A_302/2022,,,, pg a,,,
04b1c774-cc7c-4afc-82c1-4fea8793dee9,971530,CH_BGer_005_5A-302-2022_2022-05-10,5A_302/2022,,,, pg a,,,
04b1c774-cc7c-4afc-82c1-4fea8793dee9,971530,CH_BGer_005_5A-302-2022_2022-05-10,5A_302/2022,,,, pg a,,,
019f2fb8-98ad-4f26-bcc2-bccfc078ce42,969209,CH_BGer_008_8C-465-2021_2022-01-17,8C_465/2021,,,,,,, Kiss
04b1c774-cc7c-4afc-82c1-4fea8793dee9,971530,CH_BGer_005_5A-302-2022_2022-05-10,5A_302/2022,,,, pg a,,,
12642576-7e1e-49b8-b348-e0e0c5e68232,1060379,CH_BGer_002_2C-678-2019_2019-11-21,2C_678/2019,,,,, Post,,
12642576-7e1e-49b8-b348-e0e0c5e68232,1060379,CH_BGer_002_2C-678-2019_2019-11-21,2C_678/2019,,,,, Post,,
00ac6085-07f6-4181-aedb-4aad6107ddf5,1096633,CH_BGer_005_5A-380-2020_2020-05-25,5A_380/2020,,,, pg a,,,
00ac6085-07f6-4181-aedb-4aad6107ddf5,1096633,CH_BGer_005_5A-380-2020_2020-05-25,5A_380/2020,,,, pg a,,,
3fcbaeca-f9f5-42e0-9134-35cf121d078d,1078928,CH_BGer_001_1C-598-2019_2020-06-19,1C_598/2019,,,,,,, Kiss
3fcbaeca-f9f5-42e0-9134-35cf121d078d,1078928,CH_BGer_001_1C-598-2019_2020-06-19,1C_598/2019,,,,,,, Kiss
4e295579-d7f4-4846-a1ef-f8679f2b2931,966649,CH_BGer_002_2C-383-2018_2019-10-09,2C_383/2018,, sagl,,,,,
4046ec21-de6e-440d-a5db-1455072a2716,1070284,CH_BGer_002_2C-408-2018_2019-09-17,2C_408/2018,,,,,,, Frau
4046ec21-de6e-440d-a5db-1455072a2716,1070284,CH_BGer_002_2C-408-2018_2019-09-17,2C_408/2018,,,,,,, Frau
4e295579-d7f4-4846-a1ef-f8679f2b2931,966649,CH_BGer_002_2C-383-2018_2019-10-09,2C_383/2018,, sagl,,,,,
00ac6085-07f6-4181-aedb-4aad6107ddf5,1096633,CH_BGer_005_5A-380-2020_2020-05-25,5A_380/2020,,,, pg a,,,
4e295579-d7f4-4846-a1ef-f8679f2b2931,966649,CH_BGer_002_2C-383-2018_2019-10-09,2C_383/2018,, sagl,,,,,
4e295579-d7f4-4846-a1ef-f8679f2b2931,966649,CH_BGer_002_2C-383-2018_2019-10-09,2C_383/2018,, sagl,,,,,
4091a2bf-e878-46d8-886b-3bf98012ce0a,999579,CH_BGer_001_1C-532-2019_2020-05-18,1C_532/2019,,,,,,, Frau
4091a2bf-e878-46d8-886b-3bf98012ce0a,999579,CH_BGer_001_1C-532-2019_2020-05-18,1C_532/2019,,,,,,, Frau
7d5955f1-25bb-460f-a76f-9773165eb743,973449,CH_BGer_005_5A-383-2019_2019-05-15,5A_383/2019,,,,,,, Feld
04b1c774-cc7c-4afc-82c1-4fea8793dee9,971530,CH_BGer_005_5A-302-2022_2022-05-10,5A_302/2022,,,, pg a,,,
019f2fb8-98ad-4f26-bcc2-bccfc078ce42,969209,CH_BGer_008_8C-465-2021_2022-01-17,8C_465/2021,,,,,,, Kiss
2ade77df-ad24-4195-a787-c6325785ffd0,1043924,CH_BGer_009_9C-551-2018_2019-01-04,9C_551/2018,,,  Urs,,,,
677a0307-4f22-4d1a-9644-b008bb62790c,978248,CH_BGer_001_1B-510-2020_2021-02-12,1B_510/2020,,,,,,, Frau
1b018c0f-b04f-4cc3-8062-25442797492a,985283,CH_BGer_009_9C-393-2020_2020-07-14,9C_393/2020,,,  Urs,,,,
1b018c0f-b04f-4cc3-8062-25442797492a,985283,CH_BGer_009_9C-393-2020_2020-07-14,9C_393/2020,,,  Urs,,,,
5a67ad86-4d89-4064-bcdc-2bbef200cda9,1100940,CH_BGer_009_9C-309-2019_2019-11-07,9C_309/2019,,,  Urs,,,,
2ade77df-ad24-4195-a787-c6325785ffd0,1043924,CH_BGer_009_9C-551-2018_2019-01-04,9C_551/2018,,,  Urs,,,,
81d8a526-5c87-42f5-a2da-b2d4db0d67c3,1058263,CH_BGer_004_4A-595-2018_2020-01-22,4A_595/2018,, la a,,,,,
32b4baf9-c8d6-4dc0-a13c-39e4b1cdc267,1004989,CH_BGer_001_1B-208-2019_2019-05-29,1B_208/2019,,,,, Suva,,
4cdb1c33-1fba-45e7-b027-65cffe2aee90,1036135,CH_BGer_009_9C-40-2019_2019-02-07,9C_40/2019,,,,,,, Bank
2ade77df-ad24-4195-a787-c6325785ffd0,1043924,CH_BGer_009_9C-551-2018_2019-01-04,9C_551/2018,,,  Urs,,,,
4cdb1c33-1fba-45e7-b027-65cffe2aee90,1036135,CH_BGer_009_9C-40-2019_2019-02-07,9C_40/2019,,,,,,, Bank
1b018c0f-b04f-4cc3-8062-25442797492a,985283,CH_BGer_009_9C-393-2020_2020-07-14,9C_393/2020,,,  Urs,,,,
7273d69b-1675-4c9d-9da0-ec75513aa0d0,1115288,CH_BGer_009_9C-585-2021_2021-11-15,9C_585/2021,,,,, Baar,,
279863d3-fdf6-40bf-8893-fdb199f4860f,1109743,CH_BGer_001_1C-51-2022_2022-03-10,1C_51/2022, sarl,,,,,,
279863d3-fdf6-40bf-8893-fdb199f4860f,1109743,CH_BGer_001_1C-51-2022_2022-03-10,1C_51/2022, sarl,,,,,,
1e144ede-59b4-4de3-a60c-d47d666b8554,1012066,CH_BGer_006_6B-1378-2019_2020-01-22,6B_1378/2019,,,,, Bank,,
1e144ede-59b4-4de3-a60c-d47d666b8554,1012066,CH_BGer_006_6B-1378-2019_2020-01-22,6B_1378/2019,,,,, Bank,,
1e17ba12-a072-4c15-ad87-7973a7077a53,987889,CH_BGer_009_9C-518-2020_2021-05-11,9C_518/2020,,,,,,, Bank
1e17ba12-a072-4c15-ad87-7973a7077a53,987889,CH_BGer_009_9C-518-2020_2021-05-11,9C_518/2020,,,,,,, Bank
279863d3-fdf6-40bf-8893-fdb199f4860f,1109743,CH_BGer_001_1C-51-2022_2022-03-10,1C_51/2022, sarl,,,,,,
279863d3-fdf6-40bf-8893-fdb199f4860f,1109743,CH_BGer_001_1C-51-2022_2022-03-10,1C_51/2022, sarl,,,,,,
4727aad9-d9c4-46a1-b770-c8a16a5f3d47,1026540,CH_BGer_011_6F-15-2020_2020-09-08,6F_15/2020,,,,,,, Bank
1b018c0f-b04f-4cc3-8062-25442797492a,985283,CH_BGer_009_9C-393-2020_2020-07-14,9C_393/2020,,,  Urs,,,,
06de7005-a4ce-4400-aa88-e07653e76631,951604,CH_BGer_006_6B-361-2021_2022-02-16,6B_361/2021,,,,,,, Coop
0821de78-dbec-4d65-ad90-302235ce27e2,1052132,CH_BGer_004_4A-509-2019_2019-11-05,4A_509/2019,,,  Srl,,,,
411afd53-dc5b-43fd-9d2f-db4d21bd9c22,1062136,CH_BGer_004_4A-144-2022_2022-04-01,4A_144/2022, gmbh,,,,,,
411afd53-dc5b-43fd-9d2f-db4d21bd9c22,1062136,CH_BGer_004_4A-144-2022_2022-04-01,4A_144/2022, gmbh,,,,,,
411afd53-dc5b-43fd-9d2f-db4d21bd9c22,1062136,CH_BGer_004_4A-144-2022_2022-04-01,4A_144/2022, gmbh,,,,,,
04b1c774-cc7c-4afc-82c1-4fea8793dee9,971530,CH_BGer_005_5A-302-2022_2022-05-10,5A_302/2022,,,, pg a,,,
411afd53-dc5b-43fd-9d2f-db4d21bd9c22,1062136,CH_BGer_004_4A-144-2022_2022-04-01,4A_144/2022, gmbh,,,,,,
4a67df2d-eb8a-470f-827f-391b22d0cdd9,1076838,CH_BGer_011_6B-177-2020_2020-07-02,6B_177/2020,,,,, Gold,,
04b1c774-cc7c-4afc-82c1-4fea8793dee9,971530,CH_BGer_005_5A-302-2022_2022-05-10,5A_302/2022,,,, pg a,,,
019f2fb8-98ad-4f26-bcc2-bccfc078ce42,969209,CH_BGer_008_8C-465-2021_2022-01-17,8C_465/2021,,,,,,, Kiss
0821de78-dbec-4d65-ad90-302235ce27e2,1052132,CH_BGer_004_4A-509-2019_2019-11-05,4A_509/2019,,,  Srl,,,,
0821de78-dbec-4d65-ad90-302235ce27e2,1052132,CH_BGer_004_4A-509-2019_2019-11-05,4A_509/2019,,,  Srl,,,,
4727aad9-d9c4-46a1-b770-c8a16a5f3d47,1026540,CH_BGer_011_6F-15-2020_2020-09-08,6F_15/2020,,,,,,, Bank
0821de78-dbec-4d65-ad90-302235ce27e2,1052132,CH_BGer_004_4A-509-2019_2019-11-05,4A_509/2019,,,  Srl,,,,
0821de78-dbec-4d65-ad90-302235ce27e2,1052132,CH_BGer_004_4A-509-2019_2019-11-05,4A_509/2019,,,  Srl,,,,
0821de78-dbec-4d65-ad90-302235ce27e2,1052132,CH_BGer_004_4A-509-2019_2019-11-05,4A_509/2019,,,  Srl,,,,
0821de78-dbec-4d65-ad90-302235ce27e2,1052132,CH_BGer_004_4A-509-2019_2019-11-05,4A_509/2019,,,  Srl,,,,
0821de78-dbec-4d65-ad90-302235ce27e2,1052132,CH_BGer_004_4A-509-2019_2019-11-05,4A_509/2019,,,  Srl,,,,
0821de78-dbec-4d65-ad90-302235ce27e2,1052132,CH_BGer_004_4A-509-2019_2019-11-05,4A_509/2019,,,  Srl,,,,
04b1c774-cc7c-4afc-82c1-4fea8793dee9,971530,CH_BGer_005_5A-302-2022_2022-05-10,5A_302/2022,,,, pg a,,,
04b1c774-cc7c-4afc-82c1-4fea8793dee9,971530,CH_BGer_005_5A-302-2022_2022-05-10,5A_302/2022,,,, pg a,,,
684f927f-8ec2-4727-a596-7bc3fed5b07e,985843,CH_BGer_005_5D-208-2021_2021-12-29,5D_208/2021,,,,, Bank,,
4a67df2d-eb8a-470f-827f-391b22d0cdd9,1076838,CH_BGer_011_6B-177-2020_2020-07-02,6B_177/2020,,,,, Gold,,
35e0cc21-bceb-46e6-b6ee-5d76ea14decd,1013718,CH_BGer_004_4A-466-2020_2021-02-10,4A_466/2020,,,,,,, Roth
0e3739f5-24fd-4956-b853-d5d09f7ab0f2,1055312,CH_BGer_008_8C-666-2018_2019-01-17,8C_666/2018,,,  Urs,,,,
3f698552-d543-4c28-8ad7-88a5a0ca3b6c,1043846,CH_BGer_009_9C-715-2019_2020-01-30,9C_715/2019,,,  Urs,,,,
1c19ea9d-f504-4daa-8c83-00bec8467dcc,1025309,CH_BGer_011_6B-1313-2019_2019-11-29,6B_1313/2019,,,,, Fiat,,
1c19ea9d-f504-4daa-8c83-00bec8467dcc,1025309,CH_BGer_011_6B-1313-2019_2019-11-29,6B_1313/2019,,,,, Fiat,,
085f1986-77f1-4559-9676-27b889348753,1071603,CH_BGer_006_6B-1113-2019_2019-11-01,6B_1113/2019,,,, a je,,,
085f1986-77f1-4559-9676-27b889348753,1071603,CH_BGer_006_6B-1113-2019_2019-11-01,6B_1113/2019,,,, a je,,,
085f1986-77f1-4559-9676-27b889348753,1071603,CH_BGer_006_6B-1113-2019_2019-11-01,6B_1113/2019,,,, a je,,,
085f1986-77f1-4559-9676-27b889348753,1071603,CH_BGer_006_6B-1113-2019_2019-11-01,6B_1113/2019,,,, a je,,,
085f1986-77f1-4559-9676-27b889348753,1071603,CH_BGer_006_6B-1113-2019_2019-11-01,6B_1113/2019,,,, a je,,,
0e3739f5-24fd-4956-b853-d5d09f7ab0f2,1055312,CH_BGer_008_8C-666-2018_2019-01-17,8C_666/2018,,,  Urs,,,,
0e3739f5-24fd-4956-b853-d5d09f7ab0f2,1055312,CH_BGer_008_8C-666-2018_2019-01-17,8C_666/2018,,,  Urs,,,,
05ce562e-11dc-4636-a5f7-521a6f1709e7,1031172,CH_BGer_011_6B-1125-2019_2019-11-06,6B_1125/2019,,,  Dys,,,,
05ce562e-11dc-4636-a5f7-521a6f1709e7,1031172,CH_BGer_011_6B-1125-2019_2019-11-06,6B_1125/2019,,,  Dys,,,,
05ce562e-11dc-4636-a5f7-521a6f1709e7,1031172,CH_BGer_011_6B-1125-2019_2019-11-06,6B_1125/2019,,,  Dys,,,,
05ce562e-11dc-4636-a5f7-521a6f1709e7,1031172,CH_BGer_011_6B-1125-2019_2019-11-06,6B_1125/2019,,,  Dys,,,,
05ce562e-11dc-4636-a5f7-521a6f1709e7,1031172,CH_BGer_011_6B-1125-2019_2019-11-06,6B_1125/2019,,,  Dys,,,,
05ce562e-11dc-4636-a5f7-521a6f1709e7,1031172,CH_BGer_011_6B-1125-2019_2019-11-06,6B_1125/2019,,,  Dys,,,,
05ce562e-11dc-4636-a5f7-521a6f1709e7,1031172,CH_BGer_011_6B-1125-2019_2019-11-06,6B_1125/2019,,,  Dys,,,,
05ce562e-11dc-4636-a5f7-521a6f1709e7,1031172,CH_BGer_011_6B-1125-2019_2019-11-06,6B_1125/2019,,,  Dys,,,,
05ce562e-11dc-4636-a5f7-521a6f1709e7,1031172,CH_BGer_011_6B-1125-2019_2019-11-06,6B_1125/2019,,,  Dys,,,,
3f698552-d543-4c28-8ad7-88a5a0ca3b6c,1043846,CH_BGer_009_9C-715-2019_2020-01-30,9C_715/2019,,,  Urs,,,,
3f698552-d543-4c28-8ad7-88a5a0ca3b6c,1043846,CH_BGer_009_9C-715-2019_2020-01-30,9C_715/2019,,,  Urs,,,,
3f698552-d543-4c28-8ad7-88a5a0ca3b6c,1043846,CH_BGer_009_9C-715-2019_2020-01-30,9C_715/2019,,,  Urs,,,,
46d55cf6-06b3-409e-bb53-c4cdd1984d19,1037604,CH_BGer_009_9C-36-2021_2021-12-07,9C_36/2021,, la a,,,,,
1bb8b4e9-2090-458f-b840-b5e29790f050,1080428,CH_BGer_011_6B-773-2019_2019-07-01,6B_773/2019,,,,, Elle,,
57961290-964d-4621-999e-e0325bb784a5,1085556,CH_BGer_005_5A-445-2021_2021-11-12,5A_445/2021,, mere,,,,,
2fb6268b-51d5-4080-a3c8-90fd2a5e2670,1072950,CH_BGer_005_5A-123-2021_2021-07-23,5A_123/2021,,,,,,, Wald
2fb6268b-51d5-4080-a3c8-90fd2a5e2670,1072950,CH_BGer_005_5A-123-2021_2021-07-23,5A_123/2021,,,,,,, Wald
06de7005-a4ce-4400-aa88-e07653e76631,951604,CH_BGer_006_6B-361-2021_2022-02-16,6B_361/2021,,,,,,, Coop
00ac6085-07f6-4181-aedb-4aad6107ddf5,1096633,CH_BGer_005_5A-380-2020_2020-05-25,5A_380/2020,,,, pg a,,,
00ac6085-07f6-4181-aedb-4aad6107ddf5,1096633,CH_BGer_005_5A-380-2020_2020-05-25,5A_380/2020,,,, pg a,,,
7ea0011c-26a7-48c7-8524-2039fbced441,995282,CH_BGer_011_6B-1208-2019_2020-04-29,6B_1208/2019, bank,,,,,,
06de7005-a4ce-4400-aa88-e07653e76631,951604,CH_BGer_006_6B-361-2021_2022-02-16,6B_361/2021,,,,,,, Coop
4b51d0f4-ae6e-424a-9563-996d03248fae,989907,CH_BGer_008_8C-292-2019_2019-08-27,8C_292/2019,,,  Max,,,,
4b51d0f4-ae6e-424a-9563-996d03248fae,989907,CH_BGer_008_8C-292-2019_2019-08-27,8C_292/2019,,,  Max,,,,
4b51d0f4-ae6e-424a-9563-996d03248fae,989907,CH_BGer_008_8C-292-2019_2019-08-27,8C_292/2019,,,  Max,,,,
4b51d0f4-ae6e-424a-9563-996d03248fae,989907,CH_BGer_008_8C-292-2019_2019-08-27,8C_292/2019,,,  Max,,,,
226e0fa3-0f17-48fe-a865-7bd4e4939450,1035989,CH_BGer_001_1B-433-2021_2021-08-17,1B_433/2021,,,,,,, Kiss
46d55cf6-06b3-409e-bb53-c4cdd1984d19,1037604,CH_BGer_009_9C-36-2021_2021-12-07,9C_36/2021,, la a,,,,,
7f5fa6aa-0651-4640-8df4-d9364053f599,1035703,CH_BGer_001_1C-291-2019_2019-11-25,1C_291/2019,,,  Urs,,,,
46d55cf6-06b3-409e-bb53-c4cdd1984d19,1037604,CH_BGer_009_9C-36-2021_2021-12-07,9C_36/2021,, la a,,,,,
0e3739f5-24fd-4956-b853-d5d09f7ab0f2,1055312,CH_BGer_008_8C-666-2018_2019-01-17,8C_666/2018,,,  Urs,,,,
0e3739f5-24fd-4956-b853-d5d09f7ab0f2,1055312,CH_BGer_008_8C-666-2018_2019-01-17,8C_666/2018,,,  Urs,,,,
0e3739f5-24fd-4956-b853-d5d09f7ab0f2,1055312,CH_BGer_008_8C-666-2018_2019-01-17,8C_666/2018,,,  Urs,,,,
46ba5bb7-f534-465b-b00d-d7a104bb8d45,1026238,CH_BGer_001_1C-546-2018_2019-11-26,1C_546/2018, sarl,,,,,,
0b04608e-3d28-4c21-b030-6ec4c1e89287,1053779,CH_BGer_005_5A-157-2020_2020-08-07,5A_157/2020,,,,,,,  B R
46ba5bb7-f534-465b-b00d-d7a104bb8d45,1026238,CH_BGer_001_1C-546-2018_2019-11-26,1C_546/2018, sarl,,,,,,
1880c03d-cf9e-47f8-bd2f-6de2918c990c,1112009,CH_BGer_011_6B-1202-2018_2019-01-11,6B_1202/2018,,,,,,, Frau
5b5438a0-0493-4340-ad11-c6f4fd4768e9,1043946,CH_BGer_004_4A-123-2021_2021-02-24,4A_123/2021,,,,, Bank,,
5cb545a7-dd6f-468d-a938-f942669c7ed0,979462,CH_BGer_008_8C-446-2019_2019-10-22,8C_446/2019,,,, as a,,,
18a77223-ee8d-48e6-ad78-6ecb2ab227ce,996951,CH_BGer_004_4A-417-2020_2020-08-24,4A_417/2020,, gmbh,,,,,
35e0cc21-bceb-46e6-b6ee-5d76ea14decd,1013718,CH_BGer_004_4A-466-2020_2021-02-10,4A_466/2020,,,,,,, Roth
18a77223-ee8d-48e6-ad78-6ecb2ab227ce,996951,CH_BGer_004_4A-417-2020_2020-08-24,4A_417/2020,, gmbh,,,,,
584e8649-dc33-47bf-8adc-1ceacf1a1014,1110831,CH_BGer_008_8C-612-2019_2020-06-30,8C_612/2019,,,,,,, Kiss
18a77223-ee8d-48e6-ad78-6ecb2ab227ce,996951,CH_BGer_004_4A-417-2020_2020-08-24,4A_417/2020,, gmbh,,,,,
18a77223-ee8d-48e6-ad78-6ecb2ab227ce,996951,CH_BGer_004_4A-417-2020_2020-08-24,4A_417/2020,, gmbh,,,,,
6e4cda67-0bea-4f6e-bbb9-97c187acfa56,1101993,CH_BGer_002_2D-14-2019_2019-04-09,2D_14/2019,,,, a ng,,,
8e49c6ab-dcc3-4bad-a70e-fa2352554bdb,1042579,CH_BGer_009_9C-693-2019_2019-12-18,9C_693/2019,,,  Urs,,,,
46ba5bb7-f534-465b-b00d-d7a104bb8d45,1026238,CH_BGer_001_1C-546-2018_2019-11-26,1C_546/2018, sarl,,,,,,
46ba5bb7-f534-465b-b00d-d7a104bb8d45,1026238,CH_BGer_001_1C-546-2018_2019-11-26,1C_546/2018, sarl,,,,,,
0e3739f5-24fd-4956-b853-d5d09f7ab0f2,1055312,CH_BGer_008_8C-666-2018_2019-01-17,8C_666/2018,,,  Urs,,,,
226e0fa3-0f17-48fe-a865-7bd4e4939450,1035989,CH_BGer_001_1B-433-2021_2021-08-17,1B_433/2021,,,,,,, Kiss
0e3739f5-24fd-4956-b853-d5d09f7ab0f2,1055312,CH_BGer_008_8C-666-2018_2019-01-17,8C_666/2018,,,  Urs,,,,
0e3739f5-24fd-4956-b853-d5d09f7ab0f2,1055312,CH_BGer_008_8C-666-2018_2019-01-17,8C_666/2018,,,  Urs,,,,
00ac6085-07f6-4181-aedb-4aad6107ddf5,1096633,CH_BGer_005_5A-380-2020_2020-05-25,5A_380/2020,,,, pg a,,,
64e05f75-5380-4bf0-8bfc-0913000b926f,1107137,CH_BGer_002_2C-874-2020_2021-10-19,2C_874/2020,,,  BGB,,,,
085f1986-77f1-4559-9676-27b889348753,1071603,CH_BGer_006_6B-1113-2019_2019-11-01,6B_1113/2019,,,, a je,,,
085f1986-77f1-4559-9676-27b889348753,1071603,CH_BGer_006_6B-1113-2019_2019-11-01,6B_1113/2019,,,, a je,,,
00ac6085-07f6-4181-aedb-4aad6107ddf5,1096633,CH_BGer_005_5A-380-2020_2020-05-25,5A_380/2020,,,, pg a,,,
7fc67dc1-914d-4105-bdc8-da47cb970fce,1014135,CH_BGer_004_4A-261-2020_2020-12-10,4A_261/2020,,,  Hoi,,,,
00ac6085-07f6-4181-aedb-4aad6107ddf5,1096633,CH_BGer_005_5A-380-2020_2020-05-25,5A_380/2020,,,, pg a,,,
085f1986-77f1-4559-9676-27b889348753,1071603,CH_BGer_006_6B-1113-2019_2019-11-01,6B_1113/2019,,,, a je,,,
0b04608e-3d28-4c21-b030-6ec4c1e89287,1053779,CH_BGer_005_5A-157-2020_2020-08-07,5A_157/2020,,,,,,,  B R
085f1986-77f1-4559-9676-27b889348753,1071603,CH_BGer_006_6B-1113-2019_2019-11-01,6B_1113/2019,,,, a je,,,
00ac6085-07f6-4181-aedb-4aad6107ddf5,1096633,CH_BGer_005_5A-380-2020_2020-05-25,5A_380/2020,,,, pg a,,,
0b04608e-3d28-4c21-b030-6ec4c1e89287,1053779,CH_BGer_005_5A-157-2020_2020-08-07,5A_157/2020,,,,,,,  B R
46d55cf6-06b3-409e-bb53-c4cdd1984d19,1037604,CH_BGer_009_9C-36-2021_2021-12-07,9C_36/2021,, la a,,,,,
9112b881-e42e-4b97-9c6f-58481d2247c3,959942,CH_BGer_002_2C-849-2018_2019-09-18,2C_849/2018,,,,, Post,,
099d067e-e705-4eb9-a9f5-c32a498e8fd5,1018167,CH_BGer_008_8C-169-2022_2022-03-29,8C_169/2022,,,,,  B C,,
2ade77df-ad24-4195-a787-c6325785ffd0,1043924,CH_BGer_009_9C-551-2018_2019-01-04,9C_551/2018,,,  Urs,,,,
33806726-ad12-4403-a13f-701e2d9fbe77,964892,CH_BGer_009_9C-616-2019_2019-10-09,9C_616/2019, sarl,,,,,,
42dd1672-c6d8-40f7-ac4c-5a24f955b1d2,991006,CH_BGer_009_9C-648-2019_2019-12-16,9C_648/2019,,,  Arz,,,,
42dd1672-c6d8-40f7-ac4c-5a24f955b1d2,991006,CH_BGer_009_9C-648-2019_2019-12-16,9C_648/2019,,,  Arz,,,,
33806726-ad12-4403-a13f-701e2d9fbe77,964892,CH_BGer_009_9C-616-2019_2019-10-09,9C_616/2019, sarl,,,,,,
3e1d7189-2367-4c09-a4b0-ee7e58541ed0,977408,CH_BGer_008_8C-38-2019_2020-08-12,8C_38/2019,, la a,,,,,
33806726-ad12-4403-a13f-701e2d9fbe77,964892,CH_BGer_009_9C-616-2019_2019-10-09,9C_616/2019, sarl,,,,,,
84a9afbe-2f68-434e-b322-e12908d7fb69,1021036,CH_BGer_009_9C-355-2019_2019-10-07,9C_355/2019,,,  Urs,,,,
3e047cea-fa58-4542-b87b-65340e09fb81,1049763,CH_BGer_002_2C-134-2020_2020-08-07,2C_134/2020,,,,, Bank,,
33806726-ad12-4403-a13f-701e2d9fbe77,964892,CH_BGer_009_9C-616-2019_2019-10-09,9C_616/2019, sarl,,,,,,
3e047cea-fa58-4542-b87b-65340e09fb81,1049763,CH_BGer_002_2C-134-2020_2020-08-07,2C_134/2020,,,,, Bank,,
53505ef7-4d56-44e2-9c36-99389ced8738,1029980,CH_BGer_002_2C-715-2019_2019-08-26,2C_715/2019, sarl,,,,,,
5329ac25-fe64-4577-a67d-8f247f738395,1109456,CH_BGer_001_1B-45-2022_2022-02-02,1B_45/2022,,,,,,, Bank
52e88683-5462-44a7-8f3d-6caab08218dc,969062,CH_BGer_005_5A-589-2019_2020-03-16,5A_589/2019, gmbh,,,,,,
3d792a9d-7ce4-45a5-b1d6-e54b39b4e193,1082629,CH_BGer_006_6B-1293-2020_2022-03-31,6B_1293/2020,,,,,,, Kiss
0c1b1a36-b063-4582-99ed-edb01ea6b988,988258,CH_BGer_005_5A-983-2020_2020-11-25,5A_983/2020,,,,,,, Frau
3d792a9d-7ce4-45a5-b1d6-e54b39b4e193,1082629,CH_BGer_006_6B-1293-2020_2022-03-31,6B_1293/2020,,,,,,, Kiss
5099c389-7f90-4726-ae85-65665b04e8cd,1031130,CH_BGer_008_8C-522-2020_2020-11-10,8C_522/2020, gmbh,,,,,,
6345f36f-31ec-4274-bf21-9fb26bdb46ad,1073683,CH_BGer_008_8C-761-2018_2019-06-27,8C_761/2018,,,  Mas,,,,
42dd1672-c6d8-40f7-ac4c-5a24f955b1d2,991006,CH_BGer_009_9C-648-2019_2019-12-16,9C_648/2019,,,  Arz,,,,
42dd1672-c6d8-40f7-ac4c-5a24f955b1d2,991006,CH_BGer_009_9C-648-2019_2019-12-16,9C_648/2019,,,  Arz,,,,
43519c12-216c-4c52-b699-f6ff47855757,994103,CH_BGer_002_2C-193-2021_2021-03-25,2C_193/2021,,,,,,, Bier
3c1a2365-1d54-4dbe-b845-ae6fe3d6f70b,1025329,CH_BGer_001_1C-336-2021_2022-03-03,1C_336/2021,,,,, SA l,,
14a881fe-f3af-48bb-9380-f882c5ad014e,1106879,CH_BGer_001_1B-549-2019_2020-03-10,1B_549/2019,,,,,,, Kiss
14a881fe-f3af-48bb-9380-f882c5ad014e,1106879,CH_BGer_001_1B-549-2019_2020-03-10,1B_549/2019,,,,,,, Kiss
