page_id,file_id,file_name,file_number,legal_xlm_roberta-0b279,legal_xlm_roberta-0b561,legal_swiss_roberta-0b279,legal_swiss_roberta-0b561,bloomz-7b1,bloomz-1b1,legal_xlm_longformer-0b279,swiss_bert-0b110,mt0-13b,xlm_swiss_bert-0b110
321caa6a-bdd7-4112-9900-1d28ad1e26b0,954783,CH_BGer_001_1B-393-2020_2020-09-02,1B_393/2020,,,,,,,,,,
321caa6a-bdd7-4112-9900-1d28ad1e26b0,954783,CH_BGer_001_1B-393-2020_2020-09-02,1B_393/2020,,,,,,,,,,
321caa6a-bdd7-4112-9900-1d28ad1e26b0,954783,CH_BGer_001_1B-393-2020_2020-09-02,1B_393/2020,,,,,,,,,,
32230a05-362f-473f-a732-5100045665e2,1082655,CH_BGer_002_2C-352-2021_2021-04-29,2C_352/2021,,,,,,,,,,
32230a05-362f-473f-a732-5100045665e2,1082655,CH_BGer_002_2C-352-2021_2021-04-29,2C_352/2021,,,,,,,,,,
32230a05-362f-473f-a732-5100045665e2,1082655,CH_BGer_002_2C-352-2021_2021-04-29,2C_352/2021,,,,,,,,,,
32230a05-362f-473f-a732-5100045665e2,1082655,CH_BGer_002_2C-352-2021_2021-04-29,2C_352/2021,,,,,,,,,,
0beb69ff-e08b-430c-829c-34b80d4b776f,1047903,CH_BGer_008_8C-416-2021_2021-06-15,8C_416/2021,,,,,,,,,,
0beb69ff-e08b-430c-829c-34b80d4b776f,1047903,CH_BGer_008_8C-416-2021_2021-06-15,8C_416/2021,,,,,,,,,,
320fee72-33d2-4ff4-82c5-47f4b24a80fd,984399,CH_BGer_005_5A-914-2019_2021-04-15,5A_914/2019,,,,,,,,,,
0beb69ff-e08b-430c-829c-34b80d4b776f,1047903,CH_BGer_008_8C-416-2021_2021-06-15,8C_416/2021,,,,,,,,,,
0bfc415f-5e47-4a76-a30f-c08eba29f8df,965201,CH_BGer_005_5A-873-2021_2022-03-04,5A_873/2021,,,,,,,,,,
320778c4-7727-443c-9934-6c88edfc01ba,1050546,CH_BGer_008_8C-499-2021_2021-09-27,8C_499/2021,,,,,,,,,,
0bfc415f-5e47-4a76-a30f-c08eba29f8df,965201,CH_BGer_005_5A-873-2021_2022-03-04,5A_873/2021,,,,,,,,,,
0bfc415f-5e47-4a76-a30f-c08eba29f8df,965201,CH_BGer_005_5A-873-2021_2022-03-04,5A_873/2021,,,,,,,,,,
31f63e45-2b84-4f66-9076-8140d1676852,953810,CH_BGer_002_2C-789-2021_2021-10-18,2C_789/2021,,,,,,,,,,
31f63e45-2b84-4f66-9076-8140d1676852,953810,CH_BGer_002_2C-789-2021_2021-10-18,2C_789/2021,,,,,,,,,,
31f63e45-2b84-4f66-9076-8140d1676852,953810,CH_BGer_002_2C-789-2021_2021-10-18,2C_789/2021,,,,,,,,,,
31f63e45-2b84-4f66-9076-8140d1676852,953810,CH_BGer_002_2C-789-2021_2021-10-18,2C_789/2021,,,,,,,,,,
31fc9019-f99f-48c2-b23f-7921b582a6da,1000863,CH_BGer_006_6B-153-2019_2019-03-06,6B_153/2019,,,,,,,,,,
31fc9019-f99f-48c2-b23f-7921b582a6da,1000863,CH_BGer_006_6B-153-2019_2019-03-06,6B_153/2019,,,,,,,,,,
31fc9019-f99f-48c2-b23f-7921b582a6da,1000863,CH_BGer_006_6B-153-2019_2019-03-06,6B_153/2019,,,,,,,,,,
31fc9019-f99f-48c2-b23f-7921b582a6da,1000863,CH_BGer_006_6B-153-2019_2019-03-06,6B_153/2019,,,,,,,,,,
32054754-b162-444a-8084-a1addbd78950,1094118,CH_BGer_008_8C-665-2020_2021-06-08,8C_665/2020,,,,,,,,,,
32054754-b162-444a-8084-a1addbd78950,1094118,CH_BGer_008_8C-665-2020_2021-06-08,8C_665/2020,,,,,,,,,,
32054754-b162-444a-8084-a1addbd78950,1094118,CH_BGer_008_8C-665-2020_2021-06-08,8C_665/2020,,,,,,,,,,
32054754-b162-444a-8084-a1addbd78950,1094118,CH_BGer_008_8C-665-2020_2021-06-08,8C_665/2020,,,,,,,,,,
320778c4-7727-443c-9934-6c88edfc01ba,1050546,CH_BGer_008_8C-499-2021_2021-09-27,8C_499/2021,,,,,,,,,,
320778c4-7727-443c-9934-6c88edfc01ba,1050546,CH_BGer_008_8C-499-2021_2021-09-27,8C_499/2021,,,,,,,,,,
320778c4-7727-443c-9934-6c88edfc01ba,1050546,CH_BGer_008_8C-499-2021_2021-09-27,8C_499/2021,,,,,,,,,,
32e18cf5-b2ef-44ef-8470-fe617e4f6c90,1000949,CH_BGer_002_2C-86-2020_2020-07-15,2C_86/2020,,,,,,,,,,
32e18cf5-b2ef-44ef-8470-fe617e4f6c90,1000949,CH_BGer_002_2C-86-2020_2020-07-15,2C_86/2020,,,,,,,,,,
0bd2bbee-c212-41d8-8071-3ae4c0d45e5b,1052976,CH_BGer_001_1C-672-2019_2020-01-07,1C_672/2019,,,,,,,,,,
339fffde-c9a3-48c4-a15d-c751de2b9563,1022735,CH_BGer_008_8C-424-2019_2020-06-03,8C_424/2019,,,,,,,,,,
3393b689-639b-4131-91a6-0085f626615a,1103866,CH_BGer_011_6B-309-2020_2020-11-23,6B_309/2020,,,,,,,,,,
3393b689-639b-4131-91a6-0085f626615a,1103866,CH_BGer_011_6B-309-2020_2020-11-23,6B_309/2020,,,,,,,,,,
33959ac6-670b-4fa4-9233-7ea9e0cbbd65,964305,CH_BGer_009_9C-414-2020_2021-05-11,9C_414/2020,,,,,,,,,,
33959ac6-670b-4fa4-9233-7ea9e0cbbd65,964305,CH_BGer_009_9C-414-2020_2021-05-11,9C_414/2020,,,,,,,,,,
33959ac6-670b-4fa4-9233-7ea9e0cbbd65,964305,CH_BGer_009_9C-414-2020_2021-05-11,9C_414/2020,,,,,,,,,,
33959ac6-670b-4fa4-9233-7ea9e0cbbd65,964305,CH_BGer_009_9C-414-2020_2021-05-11,9C_414/2020,,,,,,,,,,
339fffde-c9a3-48c4-a15d-c751de2b9563,1022735,CH_BGer_008_8C-424-2019_2020-06-03,8C_424/2019,,,,,,,,,,
339fffde-c9a3-48c4-a15d-c751de2b9563,1022735,CH_BGer_008_8C-424-2019_2020-06-03,8C_424/2019,,,,,,,,,,
339fffde-c9a3-48c4-a15d-c751de2b9563,1022735,CH_BGer_008_8C-424-2019_2020-06-03,8C_424/2019,,,,,,,,,,
0b9d4876-cb8f-448f-99ee-45c4726c11f0,1112677,CH_BGer_009_9C-642-2019_2019-12-16,9C_642/2019,,,,,,,,,,
33a59338-653e-43bf-a3d3-9bfdb61f612b,1033117,CH_BGer_002_2C-731-2018_2021-04-22,2C_731/2018,,,,,,,,,,
33a59338-653e-43bf-a3d3-9bfdb61f612b,1033117,CH_BGer_002_2C-731-2018_2021-04-22,2C_731/2018,,,,,,,,,,
33accd33-7ac9-4655-8d82-c8958a8bae38,1093961,CH_BGer_002_2C-604-2020_2020-11-09,2C_604/2020,,,,,,,,,,
33accd33-7ac9-4655-8d82-c8958a8bae38,1093961,CH_BGer_002_2C-604-2020_2020-11-09,2C_604/2020,,,,,,,,,,
33accd33-7ac9-4655-8d82-c8958a8bae38,1093961,CH_BGer_002_2C-604-2020_2020-11-09,2C_604/2020,,,,,,,,,,
33accd33-7ac9-4655-8d82-c8958a8bae38,1093961,CH_BGer_002_2C-604-2020_2020-11-09,2C_604/2020,,,,,,,,,,
33c4b9a5-9874-4d58-a65b-d2ff232277a6,1053916,CH_BGer_006_6B-524-2020_2020-06-22,6B_524/2020,,,,,,,,,,
33c4b9a5-9874-4d58-a65b-d2ff232277a6,1053916,CH_BGer_006_6B-524-2020_2020-06-22,6B_524/2020,,,,,,,,,,
3393b689-639b-4131-91a6-0085f626615a,1103866,CH_BGer_011_6B-309-2020_2020-11-23,6B_309/2020,,,,,,,,,,
3393b689-639b-4131-91a6-0085f626615a,1103866,CH_BGer_011_6B-309-2020_2020-11-23,6B_309/2020,,,,,,,,,,
0b8a6d93-5414-4466-b06c-60d3eaab646b,1038662,CH_BGer_008_8C-467-2020_2020-12-01,8C_467/2020,,,,,,,,,,
0b8a6d93-5414-4466-b06c-60d3eaab646b,1038662,CH_BGer_008_8C-467-2020_2020-12-01,8C_467/2020,,,,,,,,,,
0b9a2568-5e78-4ed2-8205-d424baf6af32,1094155,CH_BGer_005_5A-747-2019_2020-11-24,5A_747/2019,,,,,,,,,,
0b9a2568-5e78-4ed2-8205-d424baf6af32,1094155,CH_BGer_005_5A-747-2019_2020-11-24,5A_747/2019,,,,,,,,,,
337b4d95-483c-4901-a299-c5964b6c927f,1053855,CH_BGer_004_4A-373-2020_2022-02-11,4A_373/2020,,,,,,,,,,
337b4d95-483c-4901-a299-c5964b6c927f,1053855,CH_BGer_004_4A-373-2020_2022-02-11,4A_373/2020,,,,,,,,,,
0b9a2568-5e78-4ed2-8205-d424baf6af32,1094155,CH_BGer_005_5A-747-2019_2020-11-24,5A_747/2019,,,,,,,,,,
0b9a2568-5e78-4ed2-8205-d424baf6af32,1094155,CH_BGer_005_5A-747-2019_2020-11-24,5A_747/2019,,,,,,,,,,
0b9a2568-5e78-4ed2-8205-d424baf6af32,1094155,CH_BGer_005_5A-747-2019_2020-11-24,5A_747/2019,,,,,,,,,,
0b9a2568-5e78-4ed2-8205-d424baf6af32,1094155,CH_BGer_005_5A-747-2019_2020-11-24,5A_747/2019,,,,,,,,,,
0b9a2568-5e78-4ed2-8205-d424baf6af32,1094155,CH_BGer_005_5A-747-2019_2020-11-24,5A_747/2019,,,,,,,,,,
0b9a2568-5e78-4ed2-8205-d424baf6af32,1094155,CH_BGer_005_5A-747-2019_2020-11-24,5A_747/2019,,,,,,,,,,
0b8a6d93-5414-4466-b06c-60d3eaab646b,1038662,CH_BGer_008_8C-467-2020_2020-12-01,8C_467/2020,,,,,,,,,,
0b8a6d93-5414-4466-b06c-60d3eaab646b,1038662,CH_BGer_008_8C-467-2020_2020-12-01,8C_467/2020,,,,,,,,,,
0b8a6d93-5414-4466-b06c-60d3eaab646b,1038662,CH_BGer_008_8C-467-2020_2020-12-01,8C_467/2020,,,,,,,,,,
0b8a6d93-5414-4466-b06c-60d3eaab646b,1038662,CH_BGer_008_8C-467-2020_2020-12-01,8C_467/2020,,,,,,,,,,
0b8a6d93-5414-4466-b06c-60d3eaab646b,1038662,CH_BGer_008_8C-467-2020_2020-12-01,8C_467/2020,,,,,,,,,,
0b8a6d93-5414-4466-b06c-60d3eaab646b,1038662,CH_BGer_008_8C-467-2020_2020-12-01,8C_467/2020,,,,,,,,,,
0b8a6d93-5414-4466-b06c-60d3eaab646b,1038662,CH_BGer_008_8C-467-2020_2020-12-01,8C_467/2020,,,,,,,,,,
33c4b9a5-9874-4d58-a65b-d2ff232277a6,1053916,CH_BGer_006_6B-524-2020_2020-06-22,6B_524/2020,,,,,,,,,,
33c4b9a5-9874-4d58-a65b-d2ff232277a6,1053916,CH_BGer_006_6B-524-2020_2020-06-22,6B_524/2020,,,,,,,,,,
33c68415-18fb-464c-a665-6ec558a15147,954759,CH_BGer_005_5A-645-2019_2019-09-05,5A_645/2019,,,,,,,,,,
33e7d4e0-f1cf-422a-8add-cb2a6af96c4c,1009393,CH_BGer_005_5D-134-2021_2021-07-28,5D_134/2021,,,,,,,,,,
0b818e71-a222-4e4a-8009-5ef4c855af60,965698,CH_BGer_002_2C-487-2020_2020-08-17,2C_487/2020,,,,,,,,,,
0b818e71-a222-4e4a-8009-5ef4c855af60,965698,CH_BGer_002_2C-487-2020_2020-08-17,2C_487/2020,,,,,,,,,,
0b7b46bc-0382-4a71-ab07-8d7ef8a2a2d9,1083635,CH_BGer_009_9C-109-2021_2021-04-12,9C_109/2021,,,,,,,,,,
33f133fd-e5a8-4e84-8ce3-06c6b986ce66,1034235,CH_BGer_004_4F-18-2021_2022-02-10,4F_18/2021,,,,,,,,,,
33f133fd-e5a8-4e84-8ce3-06c6b986ce66,1034235,CH_BGer_004_4F-18-2021_2022-02-10,4F_18/2021,,,,,,,,,,
33f133fd-e5a8-4e84-8ce3-06c6b986ce66,1034235,CH_BGer_004_4F-18-2021_2022-02-10,4F_18/2021,,,,,,,,,,
33f133fd-e5a8-4e84-8ce3-06c6b986ce66,1034235,CH_BGer_004_4F-18-2021_2022-02-10,4F_18/2021,,,,,,,,,,
33f5fd41-6640-48f8-b901-596cf29a782f,1007881,CH_BGer_009_9C-141-2020_2020-03-03,9C_141/2020,,,,,,,,,,
33f5fd41-6640-48f8-b901-596cf29a782f,1007881,CH_BGer_009_9C-141-2020_2020-03-03,9C_141/2020,,,,,,,,,,
33f5fd41-6640-48f8-b901-596cf29a782f,1007881,CH_BGer_009_9C-141-2020_2020-03-03,9C_141/2020,,,,,,,,,,
33f5fd41-6640-48f8-b901-596cf29a782f,1007881,CH_BGer_009_9C-141-2020_2020-03-03,9C_141/2020,,,,,,,,,,
0b7b46bc-0382-4a71-ab07-8d7ef8a2a2d9,1083635,CH_BGer_009_9C-109-2021_2021-04-12,9C_109/2021,,,,,,,,,,
0b7b46bc-0382-4a71-ab07-8d7ef8a2a2d9,1083635,CH_BGer_009_9C-109-2021_2021-04-12,9C_109/2021,,,,,,,,,,
0b7b46bc-0382-4a71-ab07-8d7ef8a2a2d9,1083635,CH_BGer_009_9C-109-2021_2021-04-12,9C_109/2021,,,,,,,,,,
0b7b46bc-0382-4a71-ab07-8d7ef8a2a2d9,1083635,CH_BGer_009_9C-109-2021_2021-04-12,9C_109/2021,,,,,,,,,,
3403b0c7-a347-49f6-b7b3-0d39dd288ad4,954431,CH_BGer_002_2C-681-2019_2020-04-30,2C_681/2019,,,,,,,,,,
3403b0c7-a347-49f6-b7b3-0d39dd288ad4,954431,CH_BGer_002_2C-681-2019_2020-04-30,2C_681/2019,,,,,,,,,,
0b818e71-a222-4e4a-8009-5ef4c855af60,965698,CH_BGer_002_2C-487-2020_2020-08-17,2C_487/2020,,,,,,,,,,
33e7d4e0-f1cf-422a-8add-cb2a6af96c4c,1009393,CH_BGer_005_5D-134-2021_2021-07-28,5D_134/2021,,,,,,,,,,
33c68415-18fb-464c-a665-6ec558a15147,954759,CH_BGer_005_5A-645-2019_2019-09-05,5A_645/2019,,,,,,,,,,
33e7d4e0-f1cf-422a-8add-cb2a6af96c4c,1009393,CH_BGer_005_5D-134-2021_2021-07-28,5D_134/2021,,,,,,,,,,
33c68415-18fb-464c-a665-6ec558a15147,954759,CH_BGer_005_5A-645-2019_2019-09-05,5A_645/2019,,,,,,,,,,
33c68415-18fb-464c-a665-6ec558a15147,954759,CH_BGer_005_5A-645-2019_2019-09-05,5A_645/2019,,,,,,,,,,
33d11c20-a1b8-4df9-9c19-35c34868c98e,1100185,CH_BGer_006_6B-1038-2018_2019-05-29,6B_1038/2018,,,,,,,,,,
33d11c20-a1b8-4df9-9c19-35c34868c98e,1100185,CH_BGer_006_6B-1038-2018_2019-05-29,6B_1038/2018,,,,,,,,,,
33d11c20-a1b8-4df9-9c19-35c34868c98e,1100185,CH_BGer_006_6B-1038-2018_2019-05-29,6B_1038/2018,,,,,,,,,,
33d11c20-a1b8-4df9-9c19-35c34868c98e,1100185,CH_BGer_006_6B-1038-2018_2019-05-29,6B_1038/2018,,,,,,,,,,
0b818e71-a222-4e4a-8009-5ef4c855af60,965698,CH_BGer_002_2C-487-2020_2020-08-17,2C_487/2020,,,,,,,,,,
0b818e71-a222-4e4a-8009-5ef4c855af60,965698,CH_BGer_002_2C-487-2020_2020-08-17,2C_487/2020,,,,,,,,,,
0b818e71-a222-4e4a-8009-5ef4c855af60,965698,CH_BGer_002_2C-487-2020_2020-08-17,2C_487/2020,,,,,,,,,,
0b818e71-a222-4e4a-8009-5ef4c855af60,965698,CH_BGer_002_2C-487-2020_2020-08-17,2C_487/2020,,,,,,,,,,
0b818e71-a222-4e4a-8009-5ef4c855af60,965698,CH_BGer_002_2C-487-2020_2020-08-17,2C_487/2020,,,,,,,,,,
0b818e71-a222-4e4a-8009-5ef4c855af60,965698,CH_BGer_002_2C-487-2020_2020-08-17,2C_487/2020,,,,,,,,,,
33e4ef15-a353-4a99-a57d-84c3c05a1a27,1032932,CH_BGer_002_2C-1046-2019_2019-12-23,2C_1046/2019,,,,,,,,,,
33e4ef15-a353-4a99-a57d-84c3c05a1a27,1032932,CH_BGer_002_2C-1046-2019_2019-12-23,2C_1046/2019,,,,,,,,,,
33e4ef15-a353-4a99-a57d-84c3c05a1a27,1032932,CH_BGer_002_2C-1046-2019_2019-12-23,2C_1046/2019,,,,,,,,,,
33e4ef15-a353-4a99-a57d-84c3c05a1a27,1032932,CH_BGer_002_2C-1046-2019_2019-12-23,2C_1046/2019,,,,,,,,,,
33e7d4e0-f1cf-422a-8add-cb2a6af96c4c,1009393,CH_BGer_005_5D-134-2021_2021-07-28,5D_134/2021,,,,,,,,,,
0b9a2568-5e78-4ed2-8205-d424baf6af32,1094155,CH_BGer_005_5A-747-2019_2020-11-24,5A_747/2019,,,,,,,,,,
0b9d4876-cb8f-448f-99ee-45c4726c11f0,1112677,CH_BGer_009_9C-642-2019_2019-12-16,9C_642/2019,,,,,,,,,,
0bd2bbee-c212-41d8-8071-3ae4c0d45e5b,1052976,CH_BGer_001_1C-672-2019_2020-01-07,1C_672/2019,,,,,,,,,,
3314b4ca-33ae-4654-9582-1d865aa1b083,1018971,CH_BGer_006_6B-280-2019_2020-05-19,6B_280/2019,,,,,,,,,,
0bc04b9f-7bda-4893-92ca-f45ec87863c4,963561,CH_BGer_009_9C-192-2021_2021-05-06,9C_192/2021,,,,,,,,,,
0bc04b9f-7bda-4893-92ca-f45ec87863c4,963561,CH_BGer_009_9C-192-2021_2021-05-06,9C_192/2021,,,,,,,,,,
0bc04b9f-7bda-4893-92ca-f45ec87863c4,963561,CH_BGer_009_9C-192-2021_2021-05-06,9C_192/2021,,,,,,,,,,
0bc04b9f-7bda-4893-92ca-f45ec87863c4,963561,CH_BGer_009_9C-192-2021_2021-05-06,9C_192/2021,,,,,,,,,,
0bc04b9f-7bda-4893-92ca-f45ec87863c4,963561,CH_BGer_009_9C-192-2021_2021-05-06,9C_192/2021,,,,,,,,,,
0bc04b9f-7bda-4893-92ca-f45ec87863c4,963561,CH_BGer_009_9C-192-2021_2021-05-06,9C_192/2021,,,,,,,,,,
0bc04b9f-7bda-4893-92ca-f45ec87863c4,963561,CH_BGer_009_9C-192-2021_2021-05-06,9C_192/2021,,,,,,,,,,
0bb0adaf-0a8e-4027-8b31-ad4c65c105c1,970446,CH_BGer_001_1F-3-2019_2019-02-18,1F_3/2019,,,,,,,,,,
3314b4ca-33ae-4654-9582-1d865aa1b083,1018971,CH_BGer_006_6B-280-2019_2020-05-19,6B_280/2019,,,,,,,,,,
0b9d4876-cb8f-448f-99ee-45c4726c11f0,1112677,CH_BGer_009_9C-642-2019_2019-12-16,9C_642/2019,,,,,,,,,,
3314b4ca-33ae-4654-9582-1d865aa1b083,1018971,CH_BGer_006_6B-280-2019_2020-05-19,6B_280/2019,,,,,,,,,,
3314b4ca-33ae-4654-9582-1d865aa1b083,1018971,CH_BGer_006_6B-280-2019_2020-05-19,6B_280/2019,,,,,,,,,,
0bb0adaf-0a8e-4027-8b31-ad4c65c105c1,970446,CH_BGer_001_1F-3-2019_2019-02-18,1F_3/2019,,,,,,,,,,
0bb0adaf-0a8e-4027-8b31-ad4c65c105c1,970446,CH_BGer_001_1F-3-2019_2019-02-18,1F_3/2019,,,,,,,,,,
0bb0adaf-0a8e-4027-8b31-ad4c65c105c1,970446,CH_BGer_001_1F-3-2019_2019-02-18,1F_3/2019,,,,,,,,,,
0bb0adaf-0a8e-4027-8b31-ad4c65c105c1,970446,CH_BGer_001_1F-3-2019_2019-02-18,1F_3/2019,,,,,,,,,,
0bb0adaf-0a8e-4027-8b31-ad4c65c105c1,970446,CH_BGer_001_1F-3-2019_2019-02-18,1F_3/2019,,,,,,,,,,
0bb0adaf-0a8e-4027-8b31-ad4c65c105c1,970446,CH_BGer_001_1F-3-2019_2019-02-18,1F_3/2019,,,,,,,,,,
0bc04b9f-7bda-4893-92ca-f45ec87863c4,963561,CH_BGer_009_9C-192-2021_2021-05-06,9C_192/2021,,,,,,,,,,
0bc04b9f-7bda-4893-92ca-f45ec87863c4,963561,CH_BGer_009_9C-192-2021_2021-05-06,9C_192/2021,,,,,,,,,,
0bc41db6-c360-474a-a204-4d1ae7df6ae9,1024040,CH_BGer_005_5D-208-2019_2019-11-18,5D_208/2019,,,,,,,,,,
0bc41db6-c360-474a-a204-4d1ae7df6ae9,1024040,CH_BGer_005_5D-208-2019_2019-11-18,5D_208/2019,,,,,,,,,,
0bd2bbee-c212-41d8-8071-3ae4c0d45e5b,1052976,CH_BGer_001_1C-672-2019_2020-01-07,1C_672/2019,,,,,,,,,,
0bd2bbee-c212-41d8-8071-3ae4c0d45e5b,1052976,CH_BGer_001_1C-672-2019_2020-01-07,1C_672/2019,,,,,,,,,,
0bd2bbee-c212-41d8-8071-3ae4c0d45e5b,1052976,CH_BGer_001_1C-672-2019_2020-01-07,1C_672/2019,,,,,,,,,,
0bd2bbee-c212-41d8-8071-3ae4c0d45e5b,1052976,CH_BGer_001_1C-672-2019_2020-01-07,1C_672/2019,,,,,,,,,,
0bc41db6-c360-474a-a204-4d1ae7df6ae9,1024040,CH_BGer_005_5D-208-2019_2019-11-18,5D_208/2019,,,,,,,,,,
32ee4b13-5c37-445b-ba0b-7fe32bacb01b,1070593,CH_BGer_005_5D-74-2020_2020-05-07,5D_74/2020,,,,,,,,,,
32ee4b13-5c37-445b-ba0b-7fe32bacb01b,1070593,CH_BGer_005_5D-74-2020_2020-05-07,5D_74/2020,,,,,,,,,,
32ee4b13-5c37-445b-ba0b-7fe32bacb01b,1070593,CH_BGer_005_5D-74-2020_2020-05-07,5D_74/2020,,,,,,,,,,
32ee4b13-5c37-445b-ba0b-7fe32bacb01b,1070593,CH_BGer_005_5D-74-2020_2020-05-07,5D_74/2020,,,,,,,,,,
0bc41db6-c360-474a-a204-4d1ae7df6ae9,1024040,CH_BGer_005_5D-208-2019_2019-11-18,5D_208/2019,,,,,,,,,,
0bc41db6-c360-474a-a204-4d1ae7df6ae9,1024040,CH_BGer_005_5D-208-2019_2019-11-18,5D_208/2019,,,,,,,,,,
0bc41db6-c360-474a-a204-4d1ae7df6ae9,1024040,CH_BGer_005_5D-208-2019_2019-11-18,5D_208/2019,,,,,,,,,,
0bc41db6-c360-474a-a204-4d1ae7df6ae9,1024040,CH_BGer_005_5D-208-2019_2019-11-18,5D_208/2019,,,,,,,,,,
32f82c6c-5df7-460a-99f2-c6df4b997eb4,1038262,CH_BGer_005_5A-240-2020_2020-09-14,5A_240/2020,,,,,,,,,,
0bc41db6-c360-474a-a204-4d1ae7df6ae9,1024040,CH_BGer_005_5D-208-2019_2019-11-18,5D_208/2019,,,,,,,,,,
32f82c6c-5df7-460a-99f2-c6df4b997eb4,1038262,CH_BGer_005_5A-240-2020_2020-09-14,5A_240/2020,,,,,,,,,,
0bc41db6-c360-474a-a204-4d1ae7df6ae9,1024040,CH_BGer_005_5D-208-2019_2019-11-18,5D_208/2019,,,,,,,,,,
0bb0adaf-0a8e-4027-8b31-ad4c65c105c1,970446,CH_BGer_001_1F-3-2019_2019-02-18,1F_3/2019,,,,,,,,,,
0bb0adaf-0a8e-4027-8b31-ad4c65c105c1,970446,CH_BGer_001_1F-3-2019_2019-02-18,1F_3/2019,,,,,,,,,,
33334731-ff21-45ca-b910-44a2d834382b,990642,CH_BGer_009_9C-243-2020_2020-05-13,9C_243/2020,,,,,,,,,,
0ba26f10-9abd-4c2b-bb26-f712e5ed85ef,1086709,CH_BGer_009_9C-720-2018_2019-02-01,9C_720/2018,,,,,,,,,,
0ba26f10-9abd-4c2b-bb26-f712e5ed85ef,1086709,CH_BGer_009_9C-720-2018_2019-02-01,9C_720/2018,,,,,,,,,,
0ba26f10-9abd-4c2b-bb26-f712e5ed85ef,1086709,CH_BGer_009_9C-720-2018_2019-02-01,9C_720/2018,,,,,,,,,,
0ba26f10-9abd-4c2b-bb26-f712e5ed85ef,1086709,CH_BGer_009_9C-720-2018_2019-02-01,9C_720/2018,,,,,,,,,,
335a06aa-766f-4b74-b7e9-97531ceacd3a,1075051,CH_BGer_008_8C-645-2019_2019-10-09,8C_645/2019,,,,,,,,,,
335a06aa-766f-4b74-b7e9-97531ceacd3a,1075051,CH_BGer_008_8C-645-2019_2019-10-09,8C_645/2019,,,,,,,,,,
335a06aa-766f-4b74-b7e9-97531ceacd3a,1075051,CH_BGer_008_8C-645-2019_2019-10-09,8C_645/2019,,,,,,,,,,
335a06aa-766f-4b74-b7e9-97531ceacd3a,1075051,CH_BGer_008_8C-645-2019_2019-10-09,8C_645/2019,,,,,,,,,,
336368e6-d052-47f4-949b-944d74a2ad5e,1004027,CH_BGer_009_9C-97-2022_2022-03-01,9C_97/2022,,,,,,,,,,
336368e6-d052-47f4-949b-944d74a2ad5e,1004027,CH_BGer_009_9C-97-2022_2022-03-01,9C_97/2022,,,,,,,,,,
336368e6-d052-47f4-949b-944d74a2ad5e,1004027,CH_BGer_009_9C-97-2022_2022-03-01,9C_97/2022,,,,,,,,,,
336368e6-d052-47f4-949b-944d74a2ad5e,1004027,CH_BGer_009_9C-97-2022_2022-03-01,9C_97/2022,,,,,,,,,,
0b9d4876-cb8f-448f-99ee-45c4726c11f0,1112677,CH_BGer_009_9C-642-2019_2019-12-16,9C_642/2019,,,,,,,,,,
0b9d4876-cb8f-448f-99ee-45c4726c11f0,1112677,CH_BGer_009_9C-642-2019_2019-12-16,9C_642/2019,,,,,,,,,,
0b9d4876-cb8f-448f-99ee-45c4726c11f0,1112677,CH_BGer_009_9C-642-2019_2019-12-16,9C_642/2019,,,,,,,,,,
0b9d4876-cb8f-448f-99ee-45c4726c11f0,1112677,CH_BGer_009_9C-642-2019_2019-12-16,9C_642/2019,,,,,,,,,,
0b9d4876-cb8f-448f-99ee-45c4726c11f0,1112677,CH_BGer_009_9C-642-2019_2019-12-16,9C_642/2019,,,,,,,,,,
0b9d4876-cb8f-448f-99ee-45c4726c11f0,1112677,CH_BGer_009_9C-642-2019_2019-12-16,9C_642/2019,,,,,,,,,,
0ba26f10-9abd-4c2b-bb26-f712e5ed85ef,1086709,CH_BGer_009_9C-720-2018_2019-02-01,9C_720/2018,,,,,,,,,,
0ba26f10-9abd-4c2b-bb26-f712e5ed85ef,1086709,CH_BGer_009_9C-720-2018_2019-02-01,9C_720/2018,,,,,,,,,,
33334731-ff21-45ca-b910-44a2d834382b,990642,CH_BGer_009_9C-243-2020_2020-05-13,9C_243/2020,,,,,,,,,,
0ba26f10-9abd-4c2b-bb26-f712e5ed85ef,1086709,CH_BGer_009_9C-720-2018_2019-02-01,9C_720/2018,,,,,,,,,,
0ba86d6d-ed81-4168-8d20-bf12597d7d0d,1072811,CH_BGer_001_1B-667-2021_2022-04-19,1B_667/2021,,,,,,,,,,
0ba86d6d-ed81-4168-8d20-bf12597d7d0d,1072811,CH_BGer_001_1B-667-2021_2022-04-19,1B_667/2021,,,,,,,,,,
0ba86d6d-ed81-4168-8d20-bf12597d7d0d,1072811,CH_BGer_001_1B-667-2021_2022-04-19,1B_667/2021,,,,,,,,,,
0ba86d6d-ed81-4168-8d20-bf12597d7d0d,1072811,CH_BGer_001_1B-667-2021_2022-04-19,1B_667/2021,,,,,,,,,,
33412764-c55a-452f-b0ea-b0962f172261,1027614,CH_BGer_005_5A-1054-2018_2019-01-23,5A_1054/2018,,,,,,,,,,
0ba86d6d-ed81-4168-8d20-bf12597d7d0d,1072811,CH_BGer_001_1B-667-2021_2022-04-19,1B_667/2021,,,,,,,,,,
33412764-c55a-452f-b0ea-b0962f172261,1027614,CH_BGer_005_5A-1054-2018_2019-01-23,5A_1054/2018,,,,,,,,,,
